user_id,joke_id,rating
1151,50,0.0
1153,50,2.62
1158,50,10.0
1160,50,1.82
1162,50,8.21
1164,50,0.0
1165,50,3.01
1167,50,8.9
1168,50,1.59
1175,50,4.16
1176,50,2.89
1180,50,10.0
1181,50,-2.46
1183,50,2.17
1190,50,9.88
1191,50,0.0
1194,50,3.52
1195,50,0.0
1196,50,0.0
1197,50,0.59
1200,50,0.0
1201,50,-4.02
1210,50,5.96
1214,50,5.61
1215,50,2.97
1218,50,6.16
1219,50,3.8
1220,50,4.88
1221,50,0.0
1222,50,-2.4
1224,50,-2.76
1227,50,9.88
1228,50,10.0
1229,50,-10.0
1232,50,6.5
1237,50,6.04
1238,50,2.61
1239,50,1.54
1246,50,0.0
1249,50,1.77
1250,50,0.0
1256,50,-4.8
1257,50,7.03
1260,50,0.0
1261,50,6.34
1268,50,1.67
1269,50,7.8
1270,50,5.85
1272,50,-2.4
1273,50,0.0
1274,50,-6.18
1282,50,5.22
1283,50,-6.69
1286,50,0.0
1291,50,0.0
1292,50,0.0
1296,50,0.0
1298,50,-2.66
1299,50,2.03
1302,50,0.0
1305,50,0.0
1308,50,5.87
1310,50,0.0
1311,50,0.33
1315,50,1.91
1319,50,1.44
1321,50,3.48
1327,50,6.44
1330,50,-3.5
1332,50,0.0
1335,50,0.0
1341,50,8.33
1343,50,0.0
1345,50,9.15
1348,50,2.07
1351,50,6.6
1352,50,2.28
1356,50,1.44
1362,50,5.41
1363,50,1.2
1365,50,-9.35
1366,50,10.0
1369,50,-8.9
1371,50,2.26
1372,50,0.98
1373,50,-1.48
1375,50,-3.78
1376,50,1.38
1378,50,-2.42
1379,50,1.65
1385,50,0.0
1390,50,6.91
1391,50,2.7
1394,50,0.0
1404,50,0.0
1406,50,4.57
1407,50,3.66
1408,50,-9.51
1412,50,-3.27
1423,50,-4.49
1425,50,2.66
1428,50,0.0
1429,50,4.78
1431,50,0.0
1439,50,4.19
1441,50,2.8
1443,50,1.26
1445,50,5.27
1447,50,10.0
1450,50,-9.86
1453,50,0.69
1454,50,5.45
1455,50,-6.19
1456,50,4.28
1458,50,6.06
1461,50,1.54
1462,50,2.13
1467,50,3.17
1471,50,9.13
1473,50,4.92
1475,50,-5.79
1477,50,10.0
1485,50,4.55
1488,50,-5.08
1492,50,-2.89
1495,50,7.2
1496,50,5.91
1497,50,2.72
1498,50,0.0
1499,50,1.18
1501,50,3.27
1504,50,7.93
1506,50,1.18
1514,50,0.0
1518,50,1.79
1522,50,-10.0
1523,50,-10.0
1526,50,-10.0
1529,50,-6.96
1530,50,0.0
1535,50,4.39
1536,50,-3.41
1537,50,-10.0
1538,50,0.0
1539,50,-8.23
1546,50,-10.0
1548,50,2.13
1550,50,-6.18
1554,50,1.3
1556,50,0.2
1559,50,-4.29
1561,50,4.6
1562,50,5.69
1564,50,8.62
1565,50,2.03
1568,50,10.0
1569,50,-2.24
1578,50,1.48
1581,50,7.89
1582,50,-4.43
1584,50,2.44
1585,50,-1.06
1588,50,-6.1
1590,50,4.86
1591,50,5.41
1592,50,1.08
1596,50,-3.98
1597,50,4.53
1604,50,2.76
1605,50,7.43
1610,50,0.0
1613,50,2.03
1617,50,3.77
1618,50,6.61
1621,50,-2.44
1622,50,0.0
1628,50,-4.07
1630,50,5.93
1631,50,0.0
1632,50,6.91
1633,50,1.46
1636,50,1.65
1638,50,5.24
1639,50,1.5
1640,50,1.48
1644,50,-2.24
1647,50,6.04
1649,50,3.33
1651,50,0.69
1657,50,0.0
1658,50,3.25
1663,50,-2.93
1664,50,4.97
1671,50,-3.21
1672,50,0.0
1675,50,2.54
1676,50,5.57
1679,50,6.28
1682,50,0.0
1684,50,10.0
1688,50,6.77
1689,50,1.77
1691,50,3.76
1692,50,3.26
1693,50,1.3
1695,50,-9.84
1702,50,10.0
1703,50,4.35
1705,50,6.44
1706,50,1.63
1707,50,1.89
1708,50,3.6
1709,50,0.0
1711,50,-6.73
1715,50,1.02
1717,50,1.71
1720,50,4.73
1721,50,0.0
1722,50,0.81
1723,50,6.65
1725,50,7.44
1732,50,-6.63
1739,50,6.65
1742,50,3.27
1743,50,5.53
1746,50,7.48
1747,50,4.06
1748,50,-6.65
1749,50,3.54
1750,50,-1.97
1751,50,3.01
1754,50,4.66
1758,50,0.0
1759,50,3.41
1761,50,-4.18
1762,50,2.46
1765,50,0.89
1768,50,4.18
1769,50,-2.99
1771,50,4.27
1772,50,-6.27
1774,50,0.0
1778,50,0.0
1779,50,-6.38
1787,50,1.4
1789,50,8.31
1791,50,4.07
1792,50,0.0
1793,50,6.71
1798,50,1.0
1803,50,0.0
1806,50,1.38
1819,50,1.14
1820,50,8.37
1824,50,2.64
1827,50,-1.63
1829,50,0.0
1830,50,4.23
1836,50,3.9
1838,50,-4.19
1839,50,2.32
1842,50,10.0
1843,50,1.65
1845,50,3.15
1847,50,0.0
1851,50,10.0
1856,50,-9.08
1859,50,-10.0
1862,50,1.76
1863,50,0.65
1865,50,4.24
1868,50,0.0
1870,50,-3.54
1871,50,4.07
1875,50,1.69
1878,50,0.0
1879,50,3.09
1884,50,-10.0
1889,50,0.0
1896,50,4.92
1897,50,1.71
1899,50,5.16
1901,50,10.0
1906,50,3.98
1909,50,5.77
1910,50,7.52
1911,50,2.97
1912,50,0.08
1919,50,6.81
1924,50,2.48
1927,50,1.42
1933,50,4.0
1937,50,0.0
1938,50,0.0
1940,50,10.0
1946,50,0.0
1952,50,0.0
1954,50,5.24
1958,50,0.0
1960,50,3.54
1961,50,4.21
1962,50,3.74
1964,50,5.79
1965,50,0.0
1967,50,4.32
1976,50,0.0
1980,50,-2.46
1987,50,0.0
1990,50,0.0
1996,50,9.82
1997,50,0.0
1999,50,4.07
2001,50,-5.75
2010,50,10.0
2012,50,7.24
2014,50,-5.61
2015,50,-9.53
2016,50,-4.35
2019,50,1.18
2020,50,0.0
2024,50,0.0
2025,50,6.16
2039,50,0.45
2066,50,6.95
2068,50,-6.14
2069,50,0.0
2071,50,-5.53
2072,50,0.0
2074,50,2.8
2078,50,-4.9
2079,50,3.06
2080,50,0.75
2081,50,1.56
2093,50,4.13
2113,50,0.0
2116,50,1.26
2125,50,3.58
2128,50,6.91
2134,50,1.91
2140,50,10.0
2148,50,3.66
2150,50,0.0
2152,50,5.49
2153,50,3.18
2158,50,2.17
2162,50,1.12
2165,50,10.0
2168,50,3.16
2176,50,-9.82
2177,50,0.0
2181,50,5.13
2182,50,4.39
2183,50,0.0
2184,50,2.03
2187,50,-4.92
2193,50,-3.5
2194,50,-3.31
2199,50,-5.57
2200,50,3.06
2201,50,0.0
2202,50,1.38
2204,50,1.3
2205,50,3.76
2206,50,8.05
2209,50,2.58
2210,50,0.0
2212,50,2.56
2213,50,1.24
2215,50,4.19
2218,50,-3.19
2220,50,-3.19
2224,50,-8.44
2227,50,1.85
2228,50,3.78
2230,50,3.8
2231,50,-10.0
2238,50,-10.0
2241,50,9.57
2244,50,-10.0
2249,50,4.11
2256,50,-1.75
2258,50,2.72
2271,50,-1.28
2276,50,7.07
2278,50,-6.5
2279,50,3.23
2280,50,6.81
2281,50,5.14
2286,50,8.05
2287,50,2.5
2288,50,-9.49
2290,50,3.29
2293,50,0.0
2300,50,-9.72
2301,50,5.53
2303,50,0.0
2308,50,0.0
2312,50,-3.54
2314,50,0.0
2319,50,-10.0
2320,50,0.0
2327,50,9.07
2330,50,-6.59
2335,50,9.1
2340,50,-6.91
2341,50,-9.19
2342,50,-4.76
2347,50,-10.0
2348,50,-1.95
2352,50,1.54
2355,50,-2.7
2356,50,6.75
2358,50,-10.0
2360,50,2.97
2361,50,-1.93
2364,50,-4.39
2365,50,-10.0
2369,50,1.04
2370,50,0.69
2374,50,2.93
2383,50,0.0
2385,50,0.0
2386,50,7.05
2387,50,0.0
2391,50,0.0
2398,50,2.64
2402,50,0.0
2405,50,-5.2
2406,50,-1.59
2415,50,2.15
2416,50,2.34
2417,50,3.15
2418,50,4.53
2423,50,-4.61
2424,50,1.77
2426,50,-4.21
2428,50,0.0
2430,50,4.43
2431,50,7.21
2433,50,-2.97
2434,50,7.95
2440,50,4.29
2444,50,5.61
2445,50,0.0
2451,50,0.0
2452,50,0.0
2456,50,7.62
2465,50,-5.12
2471,50,6.22
2472,50,5.79
2474,50,-1.08
2475,50,0.0
2476,50,-6.18
2478,50,0.0
2482,50,0.0
2483,50,1.38
2488,50,-1.71
2489,50,0.0
2494,50,1.67
2500,50,1.46
2505,50,-10.0
2508,50,-2.05
2512,50,1.44
2514,50,4.64
2516,50,-1.63
2518,50,-4.31
2519,50,-6.24
2522,50,2.86
2526,50,2.42
2528,50,-6.42
2532,50,8.37
2533,50,1.0
2535,50,2.42
2536,50,0.0
2537,50,10.0
2541,50,3.78
2542,50,2.03
2543,50,0.0
2549,50,2.52
2551,50,1.71
2553,50,8.76
2555,50,1.06
2557,50,-3.74
2560,50,4.07
2562,50,9.15
2566,50,-3.78
2567,50,3.6
2569,50,2.58
2581,50,1.59
2584,50,2.41
2585,50,0.0
2589,50,3.6
2593,50,10.0
2594,50,-2.3
2596,50,0.0
2597,50,1.14
2599,50,7.13
2601,50,10.0
2606,50,-2.28
2612,50,-10.0
2615,50,-1.87
2622,50,2.44
2623,50,7.68
2626,50,-1.0
2627,50,2.83
2633,50,0.0
2634,50,-4.29
2635,50,7.48
2636,50,0.0
2637,50,0.0
2641,50,-10.0
2643,50,1.12
2646,50,10.0
2647,50,0.0
2649,50,10.0
2651,50,4.61
2652,50,7.72
2657,50,0.0
2658,50,-10.0
2662,50,0.0
2663,50,0.35
2669,50,7.54
2674,50,2.2
2675,50,-7.8
2679,50,-5.51
2681,50,5.28
2682,50,-9.31
2683,50,-0.85
2690,50,0.0
2695,50,2.72
2696,50,-2.22
2698,50,-5.55
2704,50,0.0
2708,50,2.48
2717,50,3.41
2718,50,-5.12
2722,50,2.13
2723,50,0.0
2724,50,0.0
2729,50,1.75
2732,50,5.05
2735,50,3.23
2736,50,0.0
2738,50,-8.92
2753,50,0.83
2755,50,-6.4
2760,50,0.0
2773,50,9.74
2774,50,5.28
2778,50,2.54
2779,50,-0.12
2786,50,4.19
2787,50,1.08
2791,50,10.0
2797,50,0.0
2799,50,-9.72
2801,50,6.59
2802,50,3.29
2803,50,-2.95
2805,50,2.01
2806,50,0.0
2809,50,2.46
2810,50,0.0
2819,50,-1.38
2820,50,4.08
2824,50,0.0
2834,50,4.88
2840,50,2.8
2844,50,-7.28
2847,50,0.83
2853,50,-3.43
2860,50,0.0
2863,50,-8.54
2882,50,3.47
2884,50,7.5
2885,50,-2.44
2891,50,9.63
2894,50,6.26
2895,50,7.44
2899,50,10.0
2902,50,-10.0
2910,50,2.56
2911,50,0.53
2913,50,0.0
2915,50,1.24
2918,50,-6.02
2922,50,0.0
2924,50,0.0
2926,50,0.0
2927,50,0.0
2932,50,10.0
2933,50,0.0
2934,50,-8.41
2936,50,2.36
2939,50,0.0
2945,50,4.92
2946,50,4.27
2948,50,2.27
2954,50,1.4
2955,50,-3.94
2957,50,0.47
2960,50,2.98
2961,50,-1.99
2962,50,5.45
2968,50,0.0
2973,50,-4.89
2976,50,0.0
2980,50,-8.54
2982,50,0.0
2983,50,-3.06
2985,50,-3.41
2986,50,2.56
3000,50,4.65
3001,50,3.17
3014,50,4.89
3022,50,1.34
3023,50,4.59
3024,50,-8.48
3026,50,2.22
3032,50,0.0
3034,50,0.0
3036,50,0.0
3044,50,-5.41
3046,50,4.36
3047,50,3.82
3048,50,0.0
3054,50,6.69
3055,50,-5.93
3056,50,2.62
3057,50,3.92
3058,50,2.11
3064,50,1.57
3066,50,9.78
3068,50,-6.54
3069,50,2.11
3070,50,-7.07
3071,50,1.38
3072,50,2.22
3073,50,-5.3
3079,50,1.83
3081,50,1.04
3083,50,9.55
3087,50,-5.25
3090,50,-1.71
3093,50,8.98
3094,50,-2.34
3095,50,0.0
3097,50,-10.0
3099,50,6.68
3100,50,-7.72
3110,50,0.0
3112,50,9.88
3114,50,0.0
3118,50,3.86
3119,50,0.0
3121,50,6.6
3123,50,3.29
3130,50,-10.0
3131,50,2.64
3133,50,-4.92
3136,50,4.02
3139,50,0.0
3140,50,5.87
3141,50,0.0
3144,50,-10.0
3147,50,8.74
3151,50,8.86
3153,50,9.78
3157,50,0.0
3160,50,0.0
3165,50,0.0
3168,50,0.0
3169,50,-3.19
3170,50,0.0
3171,50,6.35
3175,50,-0.67
3178,50,-5.53
3179,50,2.34
3210,50,-5.07
3211,50,2.5
3215,50,-8.3
3225,50,7.34
3229,50,1.65
3234,50,0.0
3238,50,0.0
3245,50,-2.2
3249,50,3.64
3252,50,-2.26
3253,50,-7.13
3254,50,2.13
3259,50,2.89
3267,50,2.56
3269,50,0.0
3270,50,0.0
3271,50,-3.6
3274,50,4.37
3276,50,7.28
3277,50,0.0
3278,50,10.0
3281,50,1.7
3282,50,0.0
3284,50,5.02
3285,50,2.3
3293,50,4.33
3294,50,-3.72
3297,50,0.0
3302,50,7.83
3303,50,0.0
3305,50,-3.32
3306,50,5.37
3319,50,-2.32
3320,50,6.46
3321,50,-9.9
3322,50,1.91
3331,50,-2.67
3332,50,-2.7
3334,50,2.72
3335,50,0.0
3339,50,-9.37
3340,50,7.74
3349,50,-1.54
3354,50,0.0
3358,50,-2.34
3365,50,3.19
3366,50,1.22
3373,50,0.0
3376,50,5.08
3379,50,0.78
3382,50,-9.66
3386,50,10.0
3391,50,9.84
3393,50,2.76
3396,50,4.78
3398,50,-10.0
3401,50,-3.7
3402,50,0.71
3403,50,1.97
3405,50,4.96
3407,50,3.54
3408,50,0.0
3410,50,-9.88
3412,50,2.68
3416,50,6.14
3419,50,10.0
3420,50,-4.54
3422,50,-1.3
3423,50,0.0
3424,50,0.0
3427,50,0.0
3432,50,0.0
3433,50,0.0
3434,50,-6.86
3435,50,2.93
3437,50,9.44
3441,50,2.52
3442,50,-10.0
3445,50,-8.82
3451,50,-5.75
3454,50,0.0
3456,50,1.87
3459,50,7.02
3462,50,-9.27
3467,50,6.14
3470,50,-9.31
3476,50,-2.32
3485,50,0.0
3486,50,1.91
3487,50,1.95
3491,50,-2.13
3492,50,-6.52
3494,50,-2.28
3496,50,1.34
3498,50,2.7
3500,50,0.0
3501,50,4.96
3509,50,0.0
3511,50,-1.95
3513,50,1.46
3517,50,2.2
3518,50,1.96
3519,50,1.69
3522,50,3.02
3523,50,9.94
3525,50,0.53
3528,50,0.0
3535,50,6.31
3540,50,-2.97
3544,50,0.0
3545,50,-1.38
3550,50,8.31
3551,50,2.48
3554,50,1.2
3557,50,6.87
3560,50,-9.67
3569,50,6.38
3571,50,3.37
3572,50,0.0
3576,50,1.58
3591,50,-0.87
3592,50,1.83
3593,50,6.84
3598,50,7.57
3602,50,4.65
3606,50,-10.0
3607,50,2.46
3611,50,6.67
3612,50,1.95
3613,50,5.2
3620,50,2.99
3633,50,-1.04
3642,50,-5.63
3644,50,0.0
3654,50,2.48
3661,50,-1.16
3663,50,-2.99
3666,50,1.8
3667,50,-1.04
3668,50,-6.42
3671,50,1.42
3674,50,0.0
3681,50,4.21
3685,50,9.92
3687,50,0.0
3688,50,0.0
3693,50,8.35
3704,50,-9.32
3706,50,1.81
3723,50,8.71
3724,50,1.71
3727,50,5.47
3728,50,0.0
3731,50,3.56
3733,50,0.0
3735,50,5.22
3740,50,4.44
3742,50,0.57
3743,50,0.0
3749,50,10.0
3752,50,-4.72
3753,50,0.0
3754,50,1.33
3755,50,-1.57
3759,50,5.49
3763,50,-7.56
3773,50,5.16
3776,50,7.83
3780,50,3.6
3786,50,2.74
3787,50,0.0
3789,50,-10.0
3790,50,-1.93
3800,50,1.46
3806,50,-6.65
3810,50,2.2
3811,50,-2.54
3816,50,-10.0
3818,50,-4.63
3822,50,-7.76
3827,50,4.67
3828,50,-5.82
3830,50,-4.23
3832,50,-6.34
3834,50,0.73
3840,50,-1.5
3841,50,3.41
3843,50,3.58
3849,50,0.0
3858,50,3.35
3860,50,1.67
3865,50,2.83
3867,50,0.0
3876,50,3.25
3877,50,2.64
3882,50,5.65
3884,50,2.48
3886,50,-5.57
3893,50,-2.64
3894,50,0.0
3898,50,0.0
3904,50,-6.46
3905,50,-6.49
3908,50,-3.94
3917,50,5.37
3918,50,1.67
3923,50,0.0
3924,50,0.81
3925,50,-7.91
3930,50,0.0
3936,50,-2.07
3937,50,8.94
3943,50,0.0
3945,50,-10.0
3948,50,0.0
3951,50,3.21
3955,50,0.0
3959,50,4.96
3960,50,-9.43
3963,50,4.43
3964,50,-2.99
3969,50,-3.01
3970,50,-5.0
3978,50,-5.0
4018,50,0.52
4056,50,-10.0
4057,50,0.55
4067,50,-2.68
4068,50,-6.0
4071,50,-0.89
4073,50,4.12
4085,50,0.0
4094,50,0.0
4099,50,2.68
4102,50,2.86
4103,50,5.77
4106,50,-7.54
4107,50,0.0
4109,50,10.0
4111,50,0.0
4113,50,7.99
4115,50,0.0
4116,50,-4.96
4119,50,0.0
4121,50,-1.96
4122,50,3.74
4125,50,1.91
4126,50,-8.37
4127,50,2.03
4130,50,1.87
4132,50,0.0
4133,50,0.0
4137,50,2.91
4138,50,0.0
4139,50,7.11
4140,50,1.16
4153,50,0.0
4160,50,3.31
4161,50,0.89
4165,50,-2.07
4171,50,-3.98
4178,50,9.44
4181,50,4.96
4182,50,5.69
4187,50,0.59
4192,50,0.57
4196,50,3.5
4197,50,4.98
4199,50,3.78
4201,50,9.82
4210,50,2.28
4213,50,-4.09
4214,50,0.0
4223,50,0.0
4225,50,6.67
4228,50,-8.23
4236,50,2.15
4237,50,-2.64
4240,50,10.0
4244,50,10.0
4250,50,8.66
4251,50,-2.44
4254,50,3.98
4256,50,1.14
4266,50,0.0
4268,50,-3.01
4272,50,5.51
4278,50,4.19
4279,50,7.53
4283,50,8.11
4284,50,5.43
4288,50,1.06
4296,50,-0.47
4297,50,6.12
4299,50,0.75
4306,50,5.08
4308,50,-1.08
4314,50,1.75
4316,50,0.0
4317,50,2.13
4319,50,-4.42
4320,50,3.93
4322,50,1.02
4323,50,4.9
4326,50,7.38
4332,50,8.13
4341,50,-10.0
4343,50,-2.62
4345,50,5.04
4346,50,-10.0
4349,50,3.88
4353,50,4.96
4354,50,0.0
4356,50,0.0
4358,50,0.0
4364,50,6.03
4367,50,4.31
4369,50,0.0
4370,50,0.0
4372,50,8.0
4375,50,2.76
4376,50,4.15
4379,50,-4.7
4381,50,-8.5
4384,50,-10.0
4387,50,-6.54
4390,50,-8.6
4391,50,0.79
4392,50,-8.46
4394,50,-10.0
4397,50,0.0
4400,50,3.82
4406,50,6.89
4408,50,2.7
4409,50,0.89
4411,50,0.0
4418,50,6.91
4422,50,-3.41
4423,50,0.0
4424,50,2.72
4425,50,-8.98
4429,50,-10.0
4435,50,-2.24
4436,50,-5.26
4437,50,5.14
4441,50,6.16
4443,50,6.81
4446,50,0.0
4448,50,3.05
4456,50,0.83
4460,50,-2.22
4463,50,0.0
4464,50,7.5
4467,50,0.0
4471,50,0.0
4472,50,-4.43
4474,50,10.0
4475,50,0.0
4476,50,2.38
4478,50,5.57
4484,50,5.57
4487,50,4.19
4490,50,1.77
4491,50,-3.24
4493,50,4.63
4495,50,2.32
4500,50,0.0
4502,50,0.0
4503,50,-3.9
4516,50,4.82
4517,50,4.13
4520,50,4.88
4524,50,1.44
4526,50,1.79
4528,50,7.11
4532,50,1.83
4533,50,2.6
4539,50,0.0
4544,50,0.0
4547,50,7.68
4553,50,2.8
4561,50,1.61
4566,50,10.0
4571,50,2.28
4573,50,2.4
4577,50,0.83
4578,50,6.69
4590,50,-2.93
4591,50,-1.79
4593,50,4.97
4594,50,-4.39
4596,50,3.39
4600,50,-4.25
4602,50,-3.65
4603,50,1.7
4606,50,-10.0
4607,50,-7.83
4615,50,2.23
4619,50,9.74
4620,50,1.18
4625,50,10.0
4632,50,-2.46
4635,50,0.0
4637,50,1.3
4640,50,2.91
4646,50,3.67
4650,50,-5.85
4651,50,3.23
4661,50,0.0
4669,50,-8.09
4671,50,-3.42
4673,50,-0.91
4674,50,5.77
4675,50,-7.72
4678,50,2.92
4679,50,0.0
4682,50,-8.5
4683,50,0.0
4686,50,2.44
4687,50,-7.24
4689,50,6.95
4695,50,0.0
4696,50,-2.28
4697,50,4.43
4698,50,4.35
4701,50,-4.16
4705,50,2.2
4711,50,0.0
4714,50,9.23
4715,50,0.0
4721,50,0.0
4725,50,7.07
4726,50,0.96
4732,50,0.0
4742,50,4.31
4748,50,5.3
4750,50,-6.54
4754,50,0.0
4755,50,0.0
4762,50,6.38
4768,50,0.0
4772,50,1.91
4774,50,-7.26
4780,50,2.15
4782,50,4.11
4784,50,-6.89
4790,50,-2.97
4791,50,-2.85
4793,50,0.93
4795,50,4.89
4798,50,6.14
4800,50,-3.04
4802,50,2.46
4807,50,4.72
4809,50,1.14
4810,50,5.1
4811,50,0.0
4816,50,-7.48
4821,50,0.0
4825,50,9.6
4826,50,-3.33
4827,50,3.21
4830,50,-4.25
4833,50,-10.0
4839,50,10.0
4840,50,1.16
4844,50,-4.92
4849,50,1.65
4852,50,0.0
4853,50,5.81
4854,50,8.86
4857,50,-3.69
4858,50,-5.39
4860,50,0.0
4861,50,0.87
4862,50,8.48
4864,50,5.32
4865,50,0.0
4874,50,-10.0
4875,50,-4.92
4876,50,2.48
4877,50,6.38
4883,50,2.2
4884,50,7.5
4891,50,4.15
4896,50,4.96
4899,50,0.0
4900,50,1.79
4902,50,3.13
4908,50,-0.12
4909,50,5.55
4911,50,3.28
4915,50,-6.38
4920,50,1.81
4925,50,4.92
4928,50,0.0
4930,50,-10.0
4933,50,9.8
4934,50,5.79
4936,50,3.62
4937,50,4.41
4938,50,4.91
4939,50,7.3
4942,50,0.0
4943,50,0.0
4951,50,1.79
4953,50,2.93
4954,50,0.0
4957,50,4.21
4958,50,6.26
4964,50,0.0
4965,50,0.0
4966,50,0.0
4972,50,8.78
4974,50,0.0
4976,50,-10.0
4978,50,0.0
4982,50,-8.46
4987,50,2.46
4989,50,7.03
4995,50,0.0
4996,50,-9.27
5004,50,-4.63
5005,50,-9.44
5009,50,6.21
5014,50,-4.54
5018,50,5.81
5022,50,2.68
5023,50,1.95
5027,50,0.0
5028,50,4.86
5033,50,9.31
5036,50,-9.11
5038,50,-2.7
5040,50,3.05
5041,50,-7.37
5042,50,-9.18
5044,50,-0.59
5049,50,2.4
5052,50,3.29
5061,50,-9.62
5065,50,1.95
5066,50,0.0
5069,50,-4.51
5071,50,-1.34
5074,50,-7.39
5080,50,-6.77
5087,50,2.15
5090,50,7.99
5095,50,0.0
5098,50,0.75
5099,50,0.0
5101,50,-2.76
5105,50,3.51
5109,50,1.54
5110,50,0.0
5132,50,0.0
5133,50,-6.91
5135,50,0.0
5136,50,3.85
5137,50,0.0
5140,50,7.17
5144,50,7.02
5153,50,-4.36
5155,50,7.12
5156,50,5.61
5162,50,3.21
5169,50,6.46
5175,50,2.3
5180,50,2.85
5184,50,3.5
5189,50,0.0
5192,50,0.0
5194,50,0.0
5202,50,-10.0
5206,50,1.11
5207,50,0.0
5209,50,0.0
5210,50,7.31
5213,50,0.0
5216,50,2.44
5223,50,1.63
5225,50,1.03
5235,50,-3.2
5244,50,-2.05
5245,50,0.0
5247,50,5.89
5258,50,-1.56
5259,50,-3.63
5269,50,0.0
5270,50,0.0
5273,50,1.16
5291,50,3.78
5298,50,0.71
5300,50,5.1
5302,50,-10.0
5307,50,4.19
5308,50,-8.25
5310,50,4.11
5317,50,4.61
5322,50,6.21
5325,50,5.2
5326,50,5.02
5327,50,0.0
5328,50,0.0
5329,50,-1.46
5335,50,0.0
5336,50,3.11
5338,50,1.33
5342,50,2.4
5346,50,5.75
5350,50,4.25
5352,50,-1.04
5354,50,0.0
5355,50,0.0
5359,50,-3.8
5362,50,2.83
5368,50,0.0
5372,50,2.49
5377,50,2.1
5380,50,3.23
5382,50,5.4
5383,50,2.59
5384,50,0.0
5385,50,8.87
5389,50,5.24
5391,50,1.42
5392,50,5.16
5393,50,-5.71
5395,50,5.82
5396,50,-7.81
5397,50,-7.78
5404,50,7.85
5409,50,5.75
5413,50,0.0
5418,50,2.44
5423,50,6.49
5426,50,2.15
5427,50,10.0
5428,50,3.58
5446,50,9.66
5449,50,0.45
5450,50,-4.55
5451,50,2.28
5452,50,3.23
5453,50,6.54
5456,50,-3.58
5457,50,1.34
5458,50,0.21
5459,50,0.0
5461,50,0.0
5465,50,4.86
5466,50,10.0
5467,50,0.0
5471,50,-6.05
5473,50,1.86
5478,50,7.48
5489,50,4.0
5491,50,0.0
5498,50,-1.42
5502,50,-10.0
5514,50,0.79
5515,50,0.0
5517,50,2.75
5518,50,5.22
5521,50,8.66
5528,50,-3.07
5547,50,1.04
5549,50,8.35
5550,50,1.38
5554,50,4.82
5555,50,10.0
5557,50,0.0
5560,50,-9.64
5563,50,6.04
5567,50,7.2
5568,50,-4.39
5572,50,1.61
5574,50,7.38
5578,50,10.0
5583,50,-4.05
5590,50,1.53
5607,50,-2.28
5608,50,0.0
5610,50,-1.4
5611,50,1.65
5613,50,5.96
5614,50,0.0
5616,50,-10.0
5618,50,0.0
5619,50,0.0
5620,50,0.0
5629,50,-6.95
5630,50,0.0
5632,50,10.0
5635,50,-6.75
5640,50,2.08
5645,50,-1.43
5647,50,8.39
5651,50,-10.0
5659,50,10.0
5660,50,8.41
5669,50,-0.8
5677,50,5.33
5678,50,0.0
5682,50,2.38
5683,50,1.78
5685,50,3.39
5686,50,-3.23
5691,50,8.04
5698,50,-10.0
5699,50,-5.89
5702,50,2.99
5706,50,0.0
5707,50,0.0
5715,50,1.61
5722,50,-6.75
5728,50,1.24
5734,50,3.28
5735,50,7.97
5736,50,0.0
5738,50,0.0
5741,50,-1.48
5747,50,0.0
5755,50,6.95
5756,50,3.27
5758,50,0.0
5759,50,-3.98
5772,50,0.0
5778,50,0.8
5779,50,-3.19
5780,50,4.15
5782,50,-0.96
5794,50,-9.76
5798,50,9.1
5802,50,7.21
5803,50,6.78
5809,50,0.0
5816,50,1.68
5817,50,-8.35
5818,50,3.19
5819,50,5.98
5822,50,-6.4
5823,50,-3.52
5826,50,-8.52
5828,50,3.02
5840,50,8.72
5850,50,0.0
5851,50,0.0
5856,50,-2.93
5857,50,0.0
5858,50,0.0
5860,50,1.98
5863,50,0.0
5864,50,3.98
5866,50,2.78
5867,50,2.84
5870,50,-2.83
5876,50,0.0
5879,50,0.0
5893,50,-5.25
5894,50,-4.96
5897,50,5.85
5899,50,0.0
5901,50,-0.78
5905,50,-5.53
5906,50,0.0
5907,50,10.0
5916,50,1.91
5917,50,4.29
5920,50,0.0
5922,50,4.43
5925,50,6.28
5929,50,0.0
5930,50,0.0
5931,50,2.7
5934,50,6.37
5938,50,0.0
5943,50,4.09
5946,50,3.04
5947,50,2.32
5954,50,-2.46
5955,50,0.74
5957,50,4.74
5959,50,2.13
5972,50,0.0
5974,50,2.17
5975,50,-6.2
5976,50,-3.64
5979,50,8.3
5980,50,2.45
5985,50,3.7
5989,50,5.98
5992,50,-4.23
5995,50,4.83
5998,50,10.0
5999,50,2.5
6001,50,0.67
6003,50,7.29
6005,50,0.23
6006,50,0.0
6015,50,0.0
6022,50,-6.12
6023,50,-10.0
6035,50,-3.27
6036,50,-10.0
6038,50,3.81
6042,50,0.0
6046,50,5.62
6051,50,4.2
6053,50,1.32
6065,50,10.0
6075,50,-10.0
6082,50,2.48
6083,50,6.85
6085,50,-5.92
6091,50,-5.92
6107,50,0.0
6109,50,-0.08
6110,50,2.2
6111,50,-5.02
6113,50,1.49
6117,50,4.31
6120,50,-4.77
6124,50,7.21
6127,50,0.0
6128,50,4.25
6132,50,0.0
6134,50,0.0
6135,50,9.07
6136,50,0.0
6140,50,0.0
6141,50,4.51
